case,label,stage,requested_cycle,actual_cycle,time_s,time_h,voltage_V,current_A
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,4980.0,1.3833333333333333,3.5831723609304857,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,5040.0,1.4,3.5835564056133626,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,5100.0,1.4166666666666667,3.5839341505126785,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,5160.0,1.4333333333333333,3.5843061244966328,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,5220.0,1.45,3.5846728305382385,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,5280.0,1.4666666666666666,3.585034748147605,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,5339.999999999999,1.4833333333333332,3.5853923357466186,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,5400.0,1.5,3.5857460329824904,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,5460.0,1.5166666666666666,3.5860962630124513,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,5520.0,1.5333333333333334,3.586443434760713,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,5580.0,1.55,3.5867879451593287,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,5640.0,1.5666666666666667,3.58713018139549,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,5700.0,1.5833333333333333,3.587470523172059,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,5760.0,1.6,3.587809344994206,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,5820.0,1.6166666666666667,3.5881470185002584,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,5879.999999999999,1.633333333333333,3.588483914846722,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,5940.0,1.65,3.5888204071609997,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,6000.0,1.6666666666666667,3.589156873075963,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,6060.0,1.6833333333333333,3.5894936973578515,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,6120.0,1.7,3.5898312746392214,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,6180.0,1.7166666666666666,3.5901700122667473,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,6240.0,1.7333333333333334,3.5905103332732287,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,6300.0,1.75,3.590852679478167,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,6359.999999999999,1.7666666666666664,3.5911975147210393,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,6420.0,1.7833333333333334,3.591545328225433,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,6480.0,1.8,3.5918966380854704,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,6540.0,1.8166666666666667,3.592251994862577,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,6600.0,1.8333333333333333,3.592611985269997,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,6660.0,1.85,3.592977235907914,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,6720.0,1.8666666666666667,3.5933484170076664,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,6780.0,1.8833333333333333,3.593726246122864,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,6839.999999999999,1.8999999999999997,3.5941114916781594,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,6899.999999999999,1.9166666666666665,3.594504976284159,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,6960.0,1.9333333333333333,3.594907579689845,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,7020.0,1.95,3.5953202411980185,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,7080.0,1.9666666666666666,3.5957439613828006,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,7140.0,1.9833333333333334,3.596179802862058,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,7200.0,2.0,3.5966288898968837,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,7260.0,2.0166666666666666,3.5970924064664187,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,7320.0,2.033333333333333,3.597571592562533,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,7379.999999999999,2.05,3.5980677382943123,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,7440.0,2.066666666666667,3.5985821754480174,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,7500.0,2.0833333333333335,3.5991162661198643,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,7560.0,2.1,3.5996713880592743,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,7620.0,2.1166666666666667,3.6002489164051443,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,7680.0,2.1333333333333333,3.600850201577972,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,7740.0,2.15,3.6014765432136873,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,7800.0,2.1666666666666665,3.6021291601968484,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,7859.999999999999,2.183333333333333,3.602809157075133,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,7919.999999999999,2.1999999999999997,3.6035174874132796,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,7980.0,2.216666666666667,3.6042549149665835,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,8040.0,2.2333333333333334,3.6050219739078146,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,8100.0,2.25,3.6058189297045047,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,8160.0,2.2666666666666666,3.606645742583999,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,8220.0,2.283333333333333,3.6075020358017658,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,8280.0,2.3,3.608387071098696,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,8340.0,2.316666666666667,3.609299733749907,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,8400.0,2.3333333333333335,3.610238529431139,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,8460.0,2.35,3.61120159473363,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,8520.0,2.3666666666666667,3.612186722540242,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,8580.0,2.3833333333333333,3.6131914026584404,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,8639.999999999998,2.3999999999999995,3.614212877142744,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,8699.999999999998,2.416666666666666,3.6152482087116944,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,8760.0,2.433333333333333,3.6162943596721777,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,8820.0,2.45,3.617348277913525,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,8880.0,2.466666666666667,3.6184069859220367,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,8940.0,2.4833333333333334,3.6194676684651403,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,9000.0,2.5,3.6205277546375565,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,9060.0,2.5166666666666666,3.6215849903409594,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,9120.0,2.533333333333333,3.622637497933349,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,9180.0,2.55,3.623683820651933,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,9240.0,2.566666666666667,3.6247229503826897,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,9300.0,2.5833333333333335,3.625754338317755,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,9360.0,2.6,3.6267778889181206,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,9420.0,2.6166666666666667,3.6277939383181756,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,9480.0,2.6333333333333333,3.628803218834355,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,9540.0,2.65,3.629806811567649,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,9600.0,2.6666666666666665,3.6308060892395186,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,9659.999999999998,2.6833333333333327,3.6318026514127393,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,9719.999999999998,2.6999999999999993,3.6327982541722275,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,9780.0,2.716666666666667,3.633794736227202,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,9840.0,2.7333333333333334,3.6347939432899032,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,9900.0,2.75,3.635797652521026,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,9960.0,2.7666666666666666,3.636807498825879,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,10020.0,2.783333333333333,3.6378249048386886,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,10080.0,2.8,3.6388510165288226,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,10140.0,2.816666666666667,3.6398866464699253,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,10200.0,2.8333333333333335,3.6409322268869837,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,10260.0,2.85,3.64198777458717,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,10320.0,2.8666666666666667,3.643052869738584,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,10380.0,2.8833333333333333,3.644126650147234,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,10440.0,2.9,3.6452078221749606,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,10500.0,2.9166666666666665,3.646294688743616,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,10560.0,2.933333333333333,3.647385194017162,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,10620.0,2.95,3.648476983407158,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,10679.999999999998,2.9666666666666663,3.649567476595832,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,10739.999999999998,2.983333333333333,3.6506539504156623,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,10800.0,3.0,3.651733627764557,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,10860.0,3.0166666666666666,3.6528037683533365,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,10920.0,3.033333333333333,3.653861757027816,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,10980.0,3.05,3.654905185691139,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,11040.0,3.066666666666667,3.6559319254404556,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,11100.0,3.0833333333333335,3.6569401863558344,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,11160.0,3.1,3.6579285633430825,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,11220.0,3.1166666666666667,3.6588960674306827,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,11280.0,3.1333333333333333,3.6598421428543046,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,11340.0,3.15,3.6607666710485467,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,11400.0,3.1666666666666665,3.6616699632494285,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,11460.0,3.183333333333333,3.6625527437666037,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,11520.0,3.2,3.6634161261123213,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,11580.0,3.216666666666667,3.66426158409736,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,11640.0,3.2333333333333334,3.6650909197592845,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,11699.999999999998,3.2499999999999996,3.6659062296188707,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,11759.999999999998,3.266666666666666,3.666709870310731,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,11820.0,3.283333333333333,3.667504424144664,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,11880.0,3.3,3.668292664660367,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,11940.0,3.316666666666667,3.6690775217697356,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,12000.0,3.3333333333333335,3.6698620456641278,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,12060.0,3.35,3.6706493683234043,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,12120.0,3.3666666666666667,3.6714426612259388,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,12180.0,3.3833333333333333,3.6722450877540767,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,12240.0,3.4,3.6730597488531953,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,12300.0,3.4166666666666665,3.6738896207730027,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,12360.0,3.433333333333333,3.6747374842351404,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,12420.0,3.45,3.6756058451601548,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,12480.0,3.466666666666667,3.676496848157095,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,12540.0,3.4833333333333334,3.6774121853011943,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,12600.0,3.5,3.6783530042175245,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,12659.999999999998,3.516666666666666,3.6793198210045484,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,12719.999999999998,3.5333333333333328,3.6803124448574733,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,12779.999999999998,3.5499999999999994,3.6813299221207627,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,12840.0,3.566666666666667,3.6823705076290967,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,12900.0,3.5833333333333335,3.683431670344084,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,12960.0,3.6,3.6845101383299754,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,13020.0,3.6166666666666667,3.685601985084448,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,13080.0,3.6333333333333333,3.6867027554195273,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,13140.0,3.65,3.6878076249533986,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,13200.0,3.6666666666666665,3.688911583448954,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,13260.0,3.683333333333333,3.6900096293616365,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,13320.0,3.7,3.691096961553343,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,13380.0,3.716666666666667,3.6921691544526674,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,13440.0,3.7333333333333334,3.693222304935542,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,13500.0,3.75,3.694253142499448,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,13560.0,3.7666666666666666,3.6952590983314266,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,13620.0,3.783333333333333,3.696238332974228,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,13679.999999999998,3.7999999999999994,3.697189725893833,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,13739.999999999998,3.816666666666666,3.69811283293726,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,13799.999999999998,3.833333333333333,3.699007819254876,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,13860.0,3.85,3.6998753757692446,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,13920.0,3.8666666666666667,3.7007166268818668,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,13980.0,3.8833333333333333,3.7015330360843937,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,14040.0,3.9,3.7023263147634005,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,14100.0,3.9166666666666665,3.7030983380060594,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,14160.0,3.933333333333333,3.703851069815417,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,14220.0,3.95,3.7045864989468096,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,14280.0,3.966666666666667,3.705306585637407,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,14340.0,3.9833333333333334,3.7060132188266346,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,14400.0,4.0,3.706708183032175,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,14460.0,4.016666666666667,3.707393133812689,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,14520.0,4.033333333333333,3.708069580666738,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,14580.0,4.05,3.7087388762416973,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,14640.0,4.066666666666666,3.7094022108165072,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,14699.999999999998,4.083333333333333,3.7100606111460848,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,14759.999999999998,4.1,3.7107149428888033,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,14819.999999999998,4.116666666666666,3.7113659159654673,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,14880.0,4.133333333333334,3.712014092308246,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,14940.0,4.15,3.7126598955462913,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,15000.0,4.166666666666667,3.713303622240035,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,15060.0,4.183333333333334,3.7139454543202417,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,15120.0,4.2,3.7145854724146243,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,15180.0,4.216666666666667,3.7152236697589514,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,15240.0,4.233333333333333,3.715859966396433,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,15300.0,4.25,3.71649422337396,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,15360.0,4.266666666666667,3.7171262566508707,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,15420.0,4.283333333333333,3.7177558504488424,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,15480.0,4.3,3.71838276979237,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,15540.0,4.316666666666666,3.7190067720190165,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,15600.0,4.333333333333333,3.7196276170766005,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,15660.0,4.35,3.720245076469274,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,15719.999999999998,4.366666666666666,3.7208589407636317,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,15779.999999999998,4.383333333333333,3.7214690256167104,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,15839.999999999998,4.3999999999999995,3.7220751763371083,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,15900.0,4.416666666666667,3.7226772710357383,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,15960.0,4.433333333333334,3.723275222461761,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,16020.0,4.45,3.723868978650295,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,16080.0,4.466666666666667,3.724458522530951,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,16139.999999999998,4.4833333333333325,3.725043870659695,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,16200.0,4.5,3.725625071241632,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,16259.999999999998,4.516666666666666,3.726202201609895,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,16320.0,4.533333333333333,3.7267753653172155,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,16379.999999999998,4.55,3.727344688983418,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,16440.0,4.566666666666666,3.7279103190253964,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,16500.0,4.583333333333333,3.728472418377666,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,16560.0,4.6,3.729031163292347,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,16620.0,4.616666666666666,3.729586740288632,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,16680.0,4.633333333333334,3.730139343304061,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,16740.0,4.65,3.730689171083909,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,16800.0,4.666666666666667,3.731236424830924,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,16860.0,4.683333333333334,3.7317813061257934,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,16920.0,4.7,3.732324015119014,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,16980.0,4.716666666666667,3.732864748987152,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,17040.0,4.733333333333333,3.733403700640783,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,17100.0,4.75,3.733941057667484,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,17160.0,4.766666666666667,3.7344770014890956,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,17220.0,4.783333333333333,3.735011706715351,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,17279.999999999996,4.799999999999999,3.7355453406691748,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,17340.0,4.816666666666666,3.736078063062243,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,17399.999999999996,4.833333333333332,3.736610025805989,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,17460.0,4.85,3.737141372931013,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,17520.0,4.866666666666666,3.7376722406001743,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,17580.0,4.883333333333334,3.7382027572047294,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,17640.0,4.9,3.738733043516982,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,17700.0,4.916666666666667,3.7392632128987136,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,17760.0,4.933333333333334,3.739793371546285,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,17820.0,4.95,3.740323618765437,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,17880.0,4.966666666666667,3.740854047266875,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,17940.0,4.983333333333333,3.7413847434754617,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,18000.0,5.0,3.7419157878470255,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,18060.0,5.016666666666667,3.7424472551877783,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,18120.0,5.033333333333333,3.7429792149723022,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,18180.0,5.05,3.7435117316568007,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,18240.0,5.066666666666666,3.744044864985045,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,18299.999999999996,5.083333333333332,3.7445786702850135,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,18360.0,5.1,3.7451131987547246,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,18419.999999999996,5.116666666666665,3.745648497736199,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,18480.0,5.133333333333334,3.7461846109768233,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,18540.0,5.15,3.7467215788776924,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,18600.0,5.166666666666667,3.747259438728755,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,18660.0,5.183333333333334,3.747798224930743,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,18720.0,5.2,3.7483379692040764,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,18780.0,5.216666666666667,3.748878700784999,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,18840.0,5.233333333333333,3.7494204466093386,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,18900.0,5.25,3.7499632314843154,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,18960.0,5.266666666666667,3.7505070782489156,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,19020.0,5.283333333333333,3.751052007923335,-0.25
moderate_SEI_moderate_plating,26% SEI / 74% plating,end,104,104,19080.0,5.3,3.751598039848036,-0.25
