metric,measurement_set,horizon_cycle,service_N,rank,value
Ioptimality_N25,eSOH,31.0,25.0,5,24904.90613708835
Ioptimality_remaining,eSOH,31.0,90.0,5,22898.136112705815
Ioptimality_N10,eSOH,32.0,10.0,5,22577.595926092807
Ioptimality_N25,eSOH,32.0,25.0,5,22661.71862875983
Ioptimality_remaining,eSOH,32.0,89.0,5,20803.220467045376
Ioptimality_N10,eSOH,33.0,10.0,5,20600.5027891195
Ioptimality_N25,eSOH,33.0,25.0,5,20671.968833891497
Ioptimality_remaining,eSOH,33.0,88.0,5,18955.233817224707
Ioptimality_N10,eSOH,34.0,10.0,5,18838.227426990652
Ioptimality_N25,eSOH,34.0,25.0,5,18899.155742016774
Ioptimality_remaining,eSOH,34.0,87.0,5,17316.544751827423
Ioptimality_N10,eSOH,35.0,10.0,5,17272.036081503727
Ioptimality_N25,eSOH,35.0,25.0,5,17321.688325539726
Ioptimality_remaining,eSOH,35.0,86.0,5,15841.589516412856
Ioptimality_N10,eSOH,36.0,10.0,5,15872.478293772907
Ioptimality_N25,eSOH,36.0,25.0,5,15913.2363488218
Ioptimality_remaining,eSOH,36.0,85.0,5,14536.235141723193
Ioptimality_N10,eSOH,37.0,10.0,5,14609.410335707347
Ioptimality_N25,eSOH,37.0,25.0,5,14642.792535928054
Ioptimality_remaining,eSOH,37.0,84.0,5,13368.694582324793
Ioptimality_N10,eSOH,38.0,10.0,5,13470.133560958604
Ioptimality_N25,eSOH,38.0,25.0,5,13497.058978229086
Ioptimality_remaining,eSOH,38.0,83.0,5,12319.225387446653
Ioptimality_N10,eSOH,39.0,10.0,5,12440.0599205742
Ioptimality_N25,eSOH,39.0,25.0,5,12461.505479661497
Ioptimality_remaining,eSOH,39.0,82.0,5,11373.103004183251
Ioptimality_N10,eSOH,40.0,10.0,5,11511.731880620935
Ioptimality_N25,eSOH,40.0,25.0,5,11528.274338022207
Ioptimality_remaining,eSOH,40.0,81.0,5,10520.472893805341
Ioptimality_N10,eSOH,41.0,10.0,5,10673.590407487163
Ioptimality_N25,eSOH,41.0,25.0,5,10685.666165378098
Ioptimality_remaining,eSOH,41.0,80.0,5,9750.279152750085
Ioptimality_N10,eSOH,42.0,10.0,5,9915.073699510644
Ioptimality_N25,eSOH,42.0,25.0,5,9923.325056580514
Ioptimality_remaining,eSOH,42.0,79.0,5,9052.641546861534
Ioptimality_N10,eSOH,43.0,10.0,5,9223.681132200054
Ioptimality_N25,eSOH,43.0,25.0,5,9228.8154200108
Ioptimality_remaining,eSOH,43.0,78.0,5,8417.880553654852
Ioptimality_N10,eSOH,44.0,10.0,5,8591.43464720084
Ioptimality_N25,eSOH,44.0,25.0,5,8593.863225295978
Ioptimality_remaining,eSOH,44.0,77.0,5,7838.8747109211345
Ioptimality_N10,eSOH,45.0,10.0,5,8011.775360764764
Ioptimality_N25,eSOH,45.0,25.0,5,8011.849977690331
Ioptimality_remaining,eSOH,45.0,76.0,5,7309.126749151019
Ioptimality_N10,eSOH,46.0,10.0,5,7479.683692865908
Ioptimality_N25,eSOH,46.0,25.0,5,7477.694769908666
Ioptimality_remaining,eSOH,46.0,75.0,5,6823.667326215305
Ioptimality_N10,eSOH,47.0,10.0,5,6993.129596413337
Ioptimality_N25,eSOH,47.0,25.0,5,6989.33188865432
Ioptimality_remaining,eSOH,47.0,74.0,5,6379.747519766935
Ioptimality_N10,eSOH,48.0,10.0,5,6546.309832479691
Ioptimality_N25,eSOH,48.0,25.0,5,6540.91245939869
Ioptimality_remaining,eSOH,48.0,73.0,5,5972.376260901646
Ioptimality_N10,eSOH,49.0,10.0,5,6137.426326943607
Ioptimality_N25,eSOH,49.0,25.0,5,6130.47378738089
Ioptimality_remaining,eSOH,49.0,72.0,5,5599.174320886589
Ioptimality_N10,eSOH,50.0,10.0,5,5761.285041630373
Ioptimality_N25,eSOH,50.0,25.0,5,5752.880101879203
Ioptimality_remaining,eSOH,50.0,71.0,5,5255.869040994818
Ioptimality_N10,eSOH,51.0,10.0,5,5413.025210566671
Ioptimality_N25,eSOH,51.0,25.0,5,5403.3278842677455
Ioptimality_remaining,eSOH,51.0,70.0,5,4938.504142503003
Ioptimality_N10,eSOH,52.0,10.0,5,5090.758868126925
Ioptimality_N25,eSOH,52.0,25.0,5,5079.903066604149
Ioptimality_remaining,eSOH,52.0,69.0,5,4645.107758756061
Ioptimality_N10,eSOH,53.0,10.0,5,4803.179115711952
Ioptimality_N25,eSOH,53.0,25.0,5,4790.791450782514
Ioptimality_remaining,eSOH,53.0,68.0,5,4380.429604939774
Ioptimality_N10,eSOH,54.0,10.0,5,4534.288617678159
Ioptimality_N25,eSOH,54.0,25.0,5,4520.506497905075
Ioptimality_remaining,eSOH,54.0,67.0,5,4133.719954834599
Ioptimality_N10,eSOH,55.0,10.0,5,4282.70751575921
Ioptimality_N25,eSOH,55.0,25.0,5,4267.685570051169
Ioptimality_remaining,eSOH,55.0,66.0,5,3903.5267652827665
Ioptimality_N10,eSOH,56.0,10.0,5,4047.1409818916377
Ioptimality_N25,eSOH,56.0,25.0,5,4031.0102986391666
Ioptimality_remaining,eSOH,56.0,65.0,5,3688.4984779326633
Ioptimality_N10,eSOH,57.0,10.0,5,3826.5549176923764
Ioptimality_N25,eSOH,57.0,25.0,5,3809.431072741259
Ioptimality_remaining,eSOH,57.0,64.0,5,3487.5634614953296
Ioptimality_N10,eSOH,58.0,10.0,5,3619.932468569289
Ioptimality_N25,eSOH,58.0,25.0,5,3601.9126592807675
Ioptimality_remaining,eSOH,58.0,63.0,5,3299.688205982923
Ioptimality_N10,eSOH,59.0,10.0,5,3426.2774792069454
Ioptimality_N25,eSOH,59.0,25.0,5,3407.4429379408016
Ioptimality_remaining,eSOH,59.0,62.0,5,3123.8799300360433
Ioptimality_N10,eSOH,60.0,10.0,5,3244.7409349746813
Ioptimality_N25,eSOH,60.0,25.0,5,3225.156324835311
Ioptimality_remaining,eSOH,60.0,61.0,5,2959.2990110506785
Ioptimality_N10,eSOH,61.0,10.0,5,3074.4633459418646
Ioptimality_N25,eSOH,61.0,25.0,5,3054.188373036891
Ioptimality_remaining,eSOH,61.0,60.0,5,2805.1103774077774
Ioptimality_N10,eSOH,62.0,10.0,5,2916.457622531413
Ioptimality_N25,eSOH,62.0,25.0,5,2895.444404326341
Ioptimality_remaining,eSOH,62.0,59.0,5,2661.842896964931
Ioptimality_N10,eSOH,63.0,10.0,5,2769.050117870452
Ioptimality_N25,eSOH,63.0,25.0,5,2747.246058620744
Ioptimality_remaining,eSOH,63.0,58.0,5,2528.144168081289
Ioptimality_N10,eSOH,64.0,10.0,5,2630.5102248676408
Ioptimality_N25,eSOH,64.0,25.0,5,2607.9801807643485
Ioptimality_remaining,eSOH,64.0,57.0,5,2402.6331041178273
Ioptimality_N10,eSOH,65.0,10.0,5,2500.0811546554155
Ioptimality_N25,eSOH,65.0,25.0,5,2476.9370906735344
Ioptimality_remaining,eSOH,65.0,56.0,5,2284.573824761617
Ioptimality_N10,eSOH,66.0,10.0,5,2377.709634222155
Ioptimality_N25,eSOH,66.0,25.0,5,2353.968410593228
Ioptimality_remaining,eSOH,66.0,55.0,5,2173.8138266408614
Ioptimality_N10,eSOH,67.0,10.0,5,2262.0967618673394
Ioptimality_N25,eSOH,67.0,25.0,5,2237.8138747173034
Ioptimality_remaining,eSOH,67.0,54.0,5,2069.313251876905
Ioptimality_N10,eSOH,68.0,10.0,5,2152.81410931063
Ioptimality_N25,eSOH,68.0,25.0,5,2128.024675434199
Ioptimality_remaining,eSOH,68.0,53.0,5,1970.6459192699588
Ioptimality_N10,eSOH,69.0,10.0,5,2049.4326955669335
Ioptimality_N25,eSOH,69.0,25.0,5,2024.2256004734747
Ioptimality_remaining,eSOH,69.0,52.0,5,1877.4535689587674
Ioptimality_N10,eSOH,70.0,10.0,5,1951.6399716156102
Ioptimality_N25,eSOH,70.0,25.0,5,1926.0654849877342
Ioptimality_remaining,eSOH,70.0,51.0,5,1789.3901073962995
Ioptimality_N10,eSOH,71.0,10.0,5,1859.0991002340027
Ioptimality_N25,eSOH,71.0,25.0,5,1833.2103938792727
Ioptimality_remaining,eSOH,71.0,50.0,5,1706.1349577384553
Ioptimality_N10,eSOH,72.0,10.0,5,1771.8710252330354
Ioptimality_N25,eSOH,72.0,25.0,5,1745.7032987894636
Ioptimality_remaining,eSOH,72.0,49.0,5,1627.6837287920976
Ioptimality_N10,eSOH,73.0,10.0,5,1689.8425599519549
Ioptimality_N25,eSOH,73.0,25.0,5,1663.418931590605
Ioptimality_remaining,eSOH,73.0,48.0,5,1553.8956743491274
Ioptimality_N10,eSOH,74.0,10.0,5,1612.7002726336793
Ioptimality_N25,eSOH,74.0,25.0,5,1586.0492940146285
Ioptimality_remaining,eSOH,74.0,47.0,5,1484.4861176964325
Ioptimality_N10,eSOH,75.0,10.0,5,1539.279524942222
Ioptimality_N25,eSOH,75.0,25.0,5,1512.4834293433735
Ioptimality_remaining,eSOH,75.0,46.0,5,1418.512280348187
Ioptimality_N10,eSOH,76.0,10.0,5,1469.4082699766968
Ioptimality_N25,eSOH,76.0,25.0,5,1442.5426936845026
Ioptimality_remaining,eSOH,76.0,45.0,5,1355.8018052461218
Ioptimality_N10,eSOH,77.0,10.0,5,1402.8822189322996
Ioptimality_N25,eSOH,77.0,25.0,5,1376.048621847446
Ioptimality_remaining,eSOH,77.0,44.0,5,1296.1867139607994
Ioptimality_N10,eSOH,78.0,10.0,5,1339.4968354107518
Ioptimality_N25,eSOH,78.0,25.0,5,1312.8475523752245
Ioptimality_remaining,eSOH,78.0,43.0,5,1239.5163851277387
Ioptimality_N10,eSOH,79.0,10.0,5,1278.891949183761
Ioptimality_N25,eSOH,79.0,25.0,5,1252.4862411059207
Ioptimality_remaining,eSOH,79.0,42.0,5,1185.386918482212
Ioptimality_N10,eSOH,80.0,10.0,5,1221.3653106979273
Ioptimality_N25,eSOH,80.0,25.0,5,1195.172631811812
Ioptimality_remaining,eSOH,80.0,41.0,5,1133.9712424280433
Ioptimality_N10,eSOH,81.0,10.0,5,1166.6180251814271
Ioptimality_N25,eSOH,81.0,25.0,5,1140.7045615715913
Ioptimality_remaining,eSOH,81.0,40.0,5,1085.072368111687
Ioptimality_N10,eSOH,82.0,10.0,5,1114.439304582611
Ioptimality_N25,eSOH,82.0,25.0,5,1088.8658479542687
Ioptimality_remaining,eSOH,82.0,39.0,5,1038.4948713968138
Ioptimality_N10,eSOH,83.0,10.0,5,1064.7248659201448
Ioptimality_N25,eSOH,83.0,25.0,5,1039.5533128731859
Ioptimality_remaining,eSOH,83.0,38.0,5,994.1461121103622
Ioptimality_N10,eSOH,84.0,10.0,5,1017.3904072594329
Ioptimality_N25,eSOH,84.0,25.0,5,992.6700007267707
Ioptimality_remaining,eSOH,84.0,37.0,5,951.9419422472021
Ioptimality_N10,eSOH,85.0,10.0,5,972.2039992444854
Ioptimality_N25,eSOH,85.0,25.0,5,947.9635490352838
Ioptimality_remaining,eSOH,85.0,36.0,5,911.660971783685
Ioptimality_N10,eSOH,86.0,10.0,5,929.1023313202129
Ioptimality_N25,eSOH,86.0,25.0,5,905.3547935092669
Ioptimality_remaining,eSOH,86.0,35.0,5,873.2342908081505
Ioptimality_N10,eSOH,87.0,10.0,5,888.1767252027303
Ioptimality_N25,eSOH,87.0,25.0,5,864.9008661615901
Ioptimality_remaining,eSOH,87.0,34.0,5,836.7177178251972
Ioptimality_N10,eSOH,88.0,10.0,5,848.8747519203844
Ioptimality_N25,eSOH,88.0,25.0,5,826.04900544537
Ioptimality_remaining,eSOH,88.0,33.0,5,801.6112022075048
Ioptimality_N10,eSOH,89.0,10.0,5,811.4403906065297
Ioptimality_N25,eSOH,89.0,25.0,5,789.0330221050638
Ioptimality_remaining,eSOH,89.0,32.0,5,768.1410301408646
Ioptimality_N10,eSOH,90.0,10.0,5,776.1964953196339
Ioptimality_N25,eSOH,90.0,25.0,5,754.1506089513866
Ioptimality_remaining,eSOH,90.0,31.0,5,736.6003734966249
Ioptimality_N10,eSOH,91.0,10.0,5,742.565096836634
Ioptimality_N25,eSOH,91.0,25.0,5,720.8178982694211
Ioptimality_remaining,eSOH,91.0,30.0,5,706.458065287082
Ioptimality_N10,eSOH,92.0,10.0,5,710.9662261750063
Ioptimality_N25,eSOH,92.0,25.0,5,689.4017681873033
Ioptimality_remaining,eSOH,92.0,29.0,5,678.0796844438951
Ioptimality_N10,eSOH,93.0,10.0,5,681.9804509297901
Ioptimality_N25,eSOH,93.0,25.0,5,660.3894214026374
Ioptimality_remaining,eSOH,93.0,28.0,5,651.9627970429827
Ioptimality_N10,eSOH,94.0,10.0,5,655.2631519202193
Ioptimality_N25,eSOH,94.0,25.0,5,633.4229203314942
Ioptimality_remaining,eSOH,94.0,27.0,5,627.8105950130628
Ioptimality_N10,eSOH,95.0,10.0,5,629.7707681776591
Ioptimality_N25,eSOH,95.0,25.0,5,607.5401088456
Ioptimality_remaining,eSOH,95.0,26.0,5,604.7270942764293
Ioptimality_N10,eSOH,96.0,10.0,5,605.2009394700773
Ioptimality_N25,eSOH,96.0,25.0,5,582.4292519327054
Ioptimality_remaining,eSOH,96.0,25.0,5,582.4292519327054
Ioptimality_N10,eSOH,97.0,10.0,5,581.5933587324762
Ioptimality_remaining,eSOH,97.0,24.0,5,560.9509223562321
Ioptimality_N10,eSOH,98.0,10.0,5,558.9708545842288
Ioptimality_remaining,eSOH,98.0,23.0,5,540.315819353565
Ioptimality_N10,eSOH,99.0,10.0,5,537.3516083166618
Ioptimality_remaining,eSOH,99.0,22.0,5,520.5466855792932
Ioptimality_N10,eSOH,100.0,10.0,5,516.728629486084
Ioptimality_remaining,eSOH,100.0,21.0,5,501.6493383109205
Ioptimality_N10,eSOH,101.0,10.0,5,497.1555718437906
Ioptimality_remaining,eSOH,101.0,20.0,5,483.6794869887819
Ioptimality_N10,eSOH,102.0,10.0,5,478.9238574947135
Ioptimality_remaining,eSOH,102.0,19.0,5,466.91230493038637
Ioptimality_N10,eSOH,103.0,10.0,5,461.5213662936059
Ioptimality_remaining,eSOH,103.0,18.0,5,450.8948071033892
Ioptimality_N10,eSOH,104.0,10.0,5,444.91651944768967
Ioptimality_remaining,eSOH,104.0,17.0,5,435.61208936857236
Ioptimality_N10,eSOH,105.0,10.0,5,429.03731626410774
Ioptimality_remaining,eSOH,105.0,16.0,5,421.00944718604825
Ioptimality_N10,eSOH,106.0,10.0,5,413.9105841077468
Ioptimality_remaining,eSOH,106.0,15.0,5,407.1339820896343
Ioptimality_N10,eSOH,107.0,10.0,5,399.3445459385527
Ioptimality_remaining,eSOH,107.0,14.0,5,393.8241782628919
Ioptimality_N10,eSOH,108.0,10.0,5,385.37590356940126
Ioptimality_remaining,eSOH,108.0,13.0,5,381.1330270331336
Ioptimality_N10,eSOH,109.0,10.0,5,371.9716070544545
Ioptimality_remaining,eSOH,109.0,12.0,5,369.05346716972275
Ioptimality_N10,eSOH,110.0,10.0,5,359.0291241373933
Ioptimality_remaining,eSOH,110.0,11.0,5,357.5134907852834
Ioptimality_N10,eSOH,111.0,10.0,5,346.4674420342594
Ioptimality_remaining,eSOH,111.0,10.0,5,346.4674420342594
Ioptimality_remaining,eSOH,112.0,9.0,5,335.9197679293793
Ioptimality_remaining,eSOH,113.0,8.0,5,325.7142204426799
Ioptimality_remaining,eSOH,114.0,7.0,5,315.86985183063234
Ioptimality_remaining,eSOH,115.0,6.0,5,306.2886775402383
Ioptimality_remaining,eSOH,116.0,5.0,5,296.9006277934432
Ioptimality_remaining,eSOH,117.0,4.0,5,287.60929845665044
Ioptimality_remaining,eSOH,118.0,3.0,5,278.3714109842032
Ioptimality_remaining,eSOH,119.0,2.0,5,269.0687090187129
Ioptimality_remaining,eSOH,120.0,1.0,5,259.6167021973274
Ioptimality_N10,eSOH + Resistance,1.0,10.0,4,
Ioptimality_N25,eSOH + Resistance,1.0,25.0,4,
Ioptimality_remaining,eSOH + Resistance,1.0,120.0,4,
Ioptimality_N10,eSOH + Resistance,2.0,10.0,5,51.822646113575765
Ioptimality_N25,eSOH + Resistance,2.0,25.0,5,337.0922331481122
Ioptimality_remaining,eSOH + Resistance,2.0,119.0,5,103108.65989185989
Ioptimality_N10,eSOH + Resistance,3.0,10.0,5,15.078830007818837
Ioptimality_N25,eSOH + Resistance,3.0,25.0,5,90.18402357879322
Ioptimality_remaining,eSOH + Resistance,3.0,118.0,5,25532.755868926535
Ioptimality_N10,eSOH + Resistance,4.0,10.0,5,6.961627591585222
Ioptimality_N25,eSOH + Resistance,4.0,25.0,5,38.4670515029973
Ioptimality_remaining,eSOH + Resistance,4.0,117.0,5,10086.901623555848
Ioptimality_N10,eSOH + Resistance,5.0,10.0,5,3.999222739097457
Ioptimality_N25,eSOH + Resistance,5.0,25.0,5,20.520097121119257
Ioptimality_remaining,eSOH + Resistance,5.0,116.0,5,4987.053142182731
Ioptimality_N10,eSOH + Resistance,6.0,10.0,5,2.6170994474766567
Ioptimality_N25,eSOH + Resistance,6.0,25.0,5,12.532113388364689
Ioptimality_remaining,eSOH + Resistance,6.0,115.0,5,2824.7429014870804
Ioptimality_N10,eSOH + Resistance,7.0,10.0,5,1.8636554622259573
Ioptimality_N25,eSOH + Resistance,7.0,25.0,5,8.369867696797721
Ioptimality_remaining,eSOH + Resistance,7.0,114.0,5,1751.026019424463
Ioptimality_N10,eSOH + Resistance,8.0,10.0,5,1.4072107960235563
Ioptimality_N25,eSOH + Resistance,8.0,25.0,5,5.955395821885084
Ioptimality_remaining,eSOH + Resistance,8.0,113.0,5,1157.3281948589856
Ioptimality_N10,eSOH + Resistance,9.0,10.0,5,1.109286749128565
Ioptimality_N25,eSOH + Resistance,9.0,25.0,5,4.443561912897966
Ioptimality_remaining,eSOH + Resistance,9.0,112.0,5,802.8140162350516
Ioptimality_N10,eSOH + Resistance,10.0,10.0,5,0.9035558083619923
Ioptimality_N25,eSOH + Resistance,10.0,25.0,5,3.4402232282380543
Ioptimality_remaining,eSOH + Resistance,10.0,111.0,5,578.3527920587678
Ioptimality_N10,eSOH + Resistance,11.0,10.0,5,0.7552712685818296
Ioptimality_N25,eSOH + Resistance,11.0,25.0,5,2.7434351197492464
Ioptimality_remaining,eSOH + Resistance,11.0,110.0,5,429.54577614176225
Ioptimality_N10,eSOH + Resistance,12.0,10.0,5,0.6444101081729711
Ioptimality_N25,eSOH + Resistance,12.0,25.0,5,2.2411515123613275
Ioptimality_remaining,eSOH + Resistance,12.0,109.0,5,327.09574561511664
Ioptimality_N10,eSOH + Resistance,13.0,10.0,5,0.5593459814281366
Ioptimality_N25,eSOH + Resistance,13.0,25.0,5,1.8683747198182388
Ioptimality_remaining,eSOH + Resistance,13.0,108.0,5,254.40948871693837
Ioptimality_N10,eSOH + Resistance,14.0,10.0,5,0.4925225968998876
Ioptimality_N25,eSOH + Resistance,14.0,25.0,5,1.5846859222680978
Ioptimality_remaining,eSOH + Resistance,14.0,107.0,5,201.4870105754022
Ioptimality_N10,eSOH + Resistance,15.0,10.0,5,0.43891543553006196
Ioptimality_N25,eSOH + Resistance,15.0,25.0,5,1.3639012265316939
Ioptimality_remaining,eSOH + Resistance,15.0,106.0,5,162.0644393204519
Ioptimality_N10,eSOH + Resistance,16.0,10.0,5,0.39513209200626054
Ioptimality_N25,eSOH + Resistance,16.0,25.0,5,1.1886631615907337
Ioptimality_remaining,eSOH + Resistance,16.0,105.0,5,132.1061249168289
Ioptimality_N10,eSOH + Resistance,17.0,10.0,5,0.35884720137961973
Ioptimality_N25,eSOH + Resistance,17.0,25.0,5,1.0474995259206037
Ioptimality_remaining,eSOH + Resistance,17.0,104.0,5,108.96744492349823
Ioptimality_N10,eSOH + Resistance,18.0,10.0,5,0.32838065333109706
Ioptimality_N25,eSOH + Resistance,18.0,25.0,5,0.9323007269255196
Ioptimality_remaining,eSOH + Resistance,18.0,103.0,5,90.82389643539494
Ioptimality_N10,eSOH + Resistance,19.0,10.0,5,0.3025137175683039
Ioptimality_N25,eSOH + Resistance,19.0,25.0,5,0.8368831268096513
Ioptimality_remaining,eSOH + Resistance,19.0,102.0,5,76.41043347654377
Ioptimality_N10,eSOH + Resistance,20.0,10.0,5,0.2803414342750324
Ioptimality_N25,eSOH + Resistance,20.0,25.0,5,0.7569885017840109
Ioptimality_remaining,eSOH + Resistance,20.0,101.0,5,64.82643895455362
Ioptimality_N10,eSOH + Resistance,21.0,10.0,5,0.26112069943368516
Ioptimality_N25,eSOH + Resistance,21.0,25.0,5,0.6893074417776235
Ioptimality_remaining,eSOH + Resistance,21.0,100.0,5,55.40804444870489
Ioptimality_N10,eSOH + Resistance,22.0,10.0,5,0.24437190543947854
Ioptimality_N25,eSOH + Resistance,22.0,25.0,5,0.6315617659030149
Ioptimality_remaining,eSOH + Resistance,22.0,99.0,5,47.686201837466136
Ioptimality_N10,eSOH + Resistance,23.0,10.0,5,0.2296279045694698
Ioptimality_N25,eSOH + Resistance,23.0,25.0,5,0.5817942259716034
Ioptimality_remaining,eSOH + Resistance,23.0,98.0,5,41.29117399744795
Ioptimality_N10,eSOH + Resistance,24.0,10.0,5,0.2165804869081449
Ioptimality_N25,eSOH + Resistance,24.0,25.0,5,0.5386176783085184
Ioptimality_remaining,eSOH + Resistance,24.0,97.0,5,35.95523546062377
Ioptimality_N10,eSOH + Resistance,25.0,10.0,5,0.2049629700470792
Ioptimality_N25,eSOH + Resistance,25.0,25.0,5,0.5009092630647478
Ioptimality_remaining,eSOH + Resistance,25.0,96.0,5,31.470745762813408
Ioptimality_N10,eSOH + Resistance,26.0,10.0,5,0.19454249790368014
Ioptimality_N25,eSOH + Resistance,26.0,25.0,5,0.4677298010806956
Ioptimality_remaining,eSOH + Resistance,26.0,95.0,5,27.673805861679487
Ioptimality_N10,eSOH + Resistance,27.0,10.0,5,0.18518358277511252
Ioptimality_N25,eSOH + Resistance,27.0,25.0,5,0.43843848505876154
Ioptimality_remaining,eSOH + Resistance,27.0,94.0,5,24.443146388336537
Ioptimality_N10,eSOH + Resistance,28.0,10.0,5,0.17673052169156572
Ioptimality_N25,eSOH + Resistance,28.0,25.0,5,0.41242226928976145
Ioptimality_remaining,eSOH + Resistance,28.0,93.0,5,21.677551576678574
Ioptimality_N10,eSOH + Resistance,29.0,10.0,5,0.16906763655482565
Ioptimality_N25,eSOH + Resistance,29.0,25.0,5,0.3892092465607962
Ioptimality_remaining,eSOH + Resistance,29.0,92.0,5,19.297805004844175
Ioptimality_N10,eSOH + Resistance,30.0,10.0,5,0.1620938387196465
Ioptimality_N25,eSOH + Resistance,30.0,25.0,5,0.36841772588250765
Ioptimality_remaining,eSOH + Resistance,30.0,91.0,5,17.239979321041474
Ioptimality_N10,eSOH + Resistance,31.0,10.0,5,0.15572592695648055
Ioptimality_N25,eSOH + Resistance,31.0,25.0,5,0.3497202103990388
Ioptimality_remaining,eSOH + Resistance,31.0,90.0,5,15.452324454510853
Ioptimality_N10,eSOH + Resistance,32.0,10.0,5,0.14990995256257328
Ioptimality_N25,eSOH + Resistance,32.0,25.0,5,0.332851644456121
Ioptimality_remaining,eSOH + Resistance,32.0,89.0,5,13.89299385177898
Ioptimality_N10,eSOH + Resistance,33.0,10.0,5,0.14462426725972638
Ioptimality_N25,eSOH + Resistance,33.0,25.0,5,0.31756948185013356
Ioptimality_remaining,eSOH + Resistance,33.0,88.0,5,12.52685418938838
Ioptimality_N10,eSOH + Resistance,34.0,10.0,5,0.1397437674586212
Ioptimality_N25,eSOH + Resistance,34.0,25.0,5,0.30367699217967276
